Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_20_07_33_085	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_192	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_3	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_409	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_52	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_629	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_742	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_846	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_33_957	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_068	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_177	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_283	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_396	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_502	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_613	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_727	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_834	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_34_943	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_051	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_158	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_271	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_382	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_489	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_599	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_707	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_816	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_35_926	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_035	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_146	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_256	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_364	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_471	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_586	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_69	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_797	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_36_911	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_021	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_13	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_239	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_352	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_455	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_569	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_671	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_784	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_37_896	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_005	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_115	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_22	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_331	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_446	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_549	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_661	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_772	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_885	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_38_991	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_095	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_204	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_314	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_43	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_532	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_648	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_756	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_866	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_39_969	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_08	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_188	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_302	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_409	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_516	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_632	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_74	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_845	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_40_958	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_068	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_182	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_287	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_392	virtual	virtual	0.0659	0.0151	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_508	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_611	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_719	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_836	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_41_938	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_051	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_163	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_269	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_385	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_488	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_594	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_708	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_817	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_42_929	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_038	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_142	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_252	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_367	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_469	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_579	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_694	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_801	virtual	virtual	0.0659	0.0151	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_43_913	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_021	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_132	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_237	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_351	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_459	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_565	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_681	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_789	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_44_899	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_005	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_113	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_226	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_332	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_443	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_547	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_661	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_771	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_883	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_45_986	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_095	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_21	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_317	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_43	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_536	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_648	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_751	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_861	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_46_971	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_083	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_191	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_302	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_411	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_52	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_631	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_737	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_846	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_47_958	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_068	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_177	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_286	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_396	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_504	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_615	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_724	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_829	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_48_942	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_052	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_161	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_267	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_379	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_489	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_598	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_709	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_817	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_49_925	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_034	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_141	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_251	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_361	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_472	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_583	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_69	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_801	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_50_909	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_022	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_126	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_236	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_349	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_459	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_569	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_676	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_782	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_51_894	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_004	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_12	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_225	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_335	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_441	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_553	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_662	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_774	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_883	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_52_99	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_099	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_204	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_316	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_431	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_532	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_643	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_752	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_866	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_53_976	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_083	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_191	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_306	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_413	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_521	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_633	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_738	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_848	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_54_959	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_068	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_174	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_291	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_401	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_506	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_616	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_722	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_828	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_55_939	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_048	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_161	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_27	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_38	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_487	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_597	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_708	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_815	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_56_925	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_037	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_143	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_252	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_36	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_473	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_583	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_687	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_802	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_57_907	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_023	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_132	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_241	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_354	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_459	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_566	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_675	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_781	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_58_9	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_59_004	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_59_112	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_59_221	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_07_59_331	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
