Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_21_09_49_727	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.343
2019_03_21_21_09_49_834	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.343
2019_03_21_21_09_49_948	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	12.343
2019_03_21_21_09_50_049	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.343
2019_03_21_21_09_50_16	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.343
2019_03_21_21_09_50_269	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.343
2019_03_21_21_09_50_379	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_50_486	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_50_6	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_50_711	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_50_82	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_50_925	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_034	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_142	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_258	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_364	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_473	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_588	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_696	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_797	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_51_91	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_023	virtual	virtual	0.9277	1.0493	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_131	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_243	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_35	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_459	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_566	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_675	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_788	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_52_895	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_004	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_116	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_227	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_332	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_444	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_553	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_658	virtual	virtual	0.9253	1.0463	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_77	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_88	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_53_987	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_54_099	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_54_213	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_54_317	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.326
2019_03_21_21_09_54_427	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_54_532	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_54_646	virtual	virtual	0.9302	1.0522	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_54_751	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_54_862	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_54_972	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_081	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_19	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_3	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_409	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_52	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_628	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_743	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_849	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_55_963	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_072	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_177	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_285	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_392	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_505	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_618	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_722	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_839	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_56_948	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_054	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_158	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_271	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_381	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_486	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_598	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_705	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_814	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_57_927	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_58_037	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_58_147	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_58_25	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.277
2019_03_21_21_09_58_364	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_58_474	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_58_584	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_58_691	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_58_8	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_58_911	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_018	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_136	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_24	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_351	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_46	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_567	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_672	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_785	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_09_59_892	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_001	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_115	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_231	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_335	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_44	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_555	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_659	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_768	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_883	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_00_99	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_1	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_209	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_314	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_423	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_535	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_643	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_755	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_862	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_01_971	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_02_081	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_02_189	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_02_305	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	12.229
2019_03_21_21_10_02_41	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_02_521	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_02_63	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_02_741	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_02_849	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_02_96	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_064	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_183	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_282	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_397	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_502	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_617	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_725	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_837	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_03_94	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_049	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_16	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_27	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_376	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_494	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_603	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_714	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_819	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_04_93	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_036	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_144	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_258	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_37	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_472	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_579	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_694	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_803	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_05_907	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_06_02	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_06_125	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_06_239	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.594
2019_03_21_21_10_06_352	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_06_457	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_06_572	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_06_678	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_06_787	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_06_891	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_004	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_111	virtual	virtual	0.9253	1.0463	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_22	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_332	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_439	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_55	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_664	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_771	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_878	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_07_988	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_101	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_21	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_319	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_431	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_537	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_644	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_753	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_866	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_08_971	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_083	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_19	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_304	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_41	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_521	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_626	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_737	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_848	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_09_956	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_10_073	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_10_184	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_10_291	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.620
2019_03_21_21_10_10_396	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_10_502	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_10_613	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_10_721	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_10_829	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_10_944	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_054	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_16	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_267	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_376	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_49	virtual	virtual	0.9253	1.0463	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_602	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_713	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_823	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_11_932	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_035	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_148	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_252	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_365	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_471	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_586	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_696	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_799	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_12_913	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_02	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_127	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_24	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_349	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_456	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_566	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_677	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_787	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_13_895	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_14_005	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_14_117	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_14_23	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_14_339	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.609
2019_03_21_21_10_14_441	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_14_553	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_14_66	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_14_769	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_14_881	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_14_986	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_096	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_207	virtual	virtual	0.9229	1.0434	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_316	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_425	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_534	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_644	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_75	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_869	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_15_977	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_16_08	virtual	virtual	0.9143	1.0332	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_16_187	virtual	virtual	0.9167	1.0361	1	1.0	0.50	1	1.0	0.50	11.637
2019_03_21_21_10_16_308	virtual	virtual	0.9192	1.0390	1	1.0	0.50	1	1.0	0.50	11.637
