Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_27_14_59_40_441	-1.426	-102.65	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_555	-1.405	-102.39	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_664	-1.410	-102.45	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_772	-1.395	-102.27	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_878	-1.398	-102.30	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_993	-1.389	-102.19	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_1	-1.382	-102.10	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_205	-1.392	-102.22	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_32	-1.375	-102.01	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_425	-1.359	-101.81	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_536	-1.359	-101.81	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_649	-1.345	-101.64	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_751	-1.359	-101.81	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_864	-1.353	-101.74	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_41_978	-1.361	-101.84	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_081	-1.353	-101.74	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_195	-1.332	-101.48	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_304	-1.340	-101.58	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_412	-1.283	-100.87	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_518	-1.311	-101.22	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_628	-1.299	-101.07	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_743	-1.309	-101.19	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_851	-1.283	-100.87	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_42_956	-1.278	-100.81	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_066	-1.293	-100.99	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_177	-1.301	-101.10	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_284	-1.265	-100.64	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_395	-1.276	-100.78	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_504	-1.244	-100.38	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_613	-1.251	-100.48	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_723	-1.272	-100.73	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_832	-1.237	-100.29	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_43_942	-1.233	-100.25	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_05	-1.249	-100.44	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_161	-1.223	-100.13	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_27	-1.212	-99.99	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_379	-1.205	-99.90	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_492	-1.205	-99.90	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_595	-1.215	-100.02	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_706	-1.191	-99.73	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_821	-1.212	-99.99	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_44_924	-1.205	-99.90	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_037	-1.202	-99.87	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_15	-1.179	-99.58	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_253	-1.173	-99.50	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_361	-1.161	-99.35	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_477	-1.173	-99.50	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_58	-1.147	-99.18	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_694	-1.134	-99.02	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_8	-1.145	-99.15	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_45_916	-1.152	-99.25	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_023	-1.122	-98.87	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_128	-1.104	-98.64	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_238	-1.104	-98.64	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_351	-1.124	-98.90	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_457	-1.101	-98.61	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_571	-1.124	-98.90	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_674	-1.101	-98.61	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_787	-1.113	-98.76	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_46_898	-1.104	-98.64	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_004	-1.097	-98.56	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_116	-1.090	-98.47	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_225	-1.085	-98.41	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_335	-1.049	-97.95	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_444	-1.067	-98.18	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_553	-1.074	-98.27	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_66	-1.051	-97.98	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_772	-1.062	-98.12	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_879	-1.046	-97.92	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_47_991	-1.067	-98.18	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_102	-1.056	-98.05	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_206	-1.067	-98.18	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_318	-1.033	-97.76	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_426	-1.049	-97.95	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_533	-1.033	-97.76	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_646	-1.044	-97.89	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_751	-1.046	-97.92	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_864	-1.033	-97.76	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_48_974	-1.017	-97.56	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_081	-0.975	-97.04	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_194	-0.984	-97.15	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_3	-0.978	-97.07	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_411	-0.994	-97.27	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_524	-0.984	-97.15	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_634	-0.991	-97.24	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_74	-0.970	-96.98	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_85	-0.952	-96.75	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_49_959	-0.975	-97.04	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_066	-0.959	-96.85	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_177	-0.973	-97.01	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_286	-0.970	-96.98	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_394	-0.986	-97.18	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_502	-0.957	-96.82	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_618	-0.978	-97.07	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_724	-0.952	-96.75	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_83	-0.924	-96.41	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_50_943	-0.955	-96.79	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_05	-0.924	-96.41	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_164	-0.934	-96.53	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_273	-0.908	-96.21	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_377	-0.913	-96.27	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_491	-0.931	-96.50	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_599	-0.887	-95.95	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_706	-0.939	-96.59	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_817	-0.900	-96.10	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_51_924	-0.892	-96.01	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_039	-0.881	-95.87	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_149	-0.911	-96.24	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_253	-0.872	-95.75	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_364	-0.911	-96.24	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_475	-0.890	-95.98	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_581	-0.895	-96.04	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_696	-0.903	-96.15	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_801	-0.881	-95.87	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_52_908	-0.858	-95.59	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_018	-0.881	-95.87	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_13	-0.881	-95.87	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_236	-0.842	-95.39	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_351	-0.853	-95.52	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_456	-0.867	-95.69	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_57	-0.858	-95.59	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_678	-0.840	-95.36	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_786	-0.861	-95.62	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_53_899	-0.825	-95.18	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_004	-0.848	-95.46	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_118	-0.840	-95.36	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_226	-0.825	-95.18	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_331	-0.842	-95.39	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_445	-0.837	-95.33	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_55	-0.830	-95.24	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_658	-0.848	-95.46	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_769	-0.817	-95.07	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_883	-0.822	-95.13	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_54_988	-0.840	-95.36	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_102	-0.825	-95.18	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_205	-0.833	-95.27	0.7898	0.8837	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_319	-0.828	-95.21	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_429	-0.837	-95.33	0.7849	0.8779	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_533	-0.842	-95.39	0.7849	0.8779	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_648	-0.828	-95.21	0.7739	0.8647	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_753	-0.807	-94.95	0.7739	0.8647	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_867	-0.798	-94.84	0.7715	0.8618	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_55_977	-0.786	-94.69	0.7581	0.8457	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_08	-0.796	-94.81	0.7532	0.8398	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_194	-0.791	-94.75	0.7275	0.8090	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_3	-0.809	-94.98	0.7031	0.7797	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_415	-0.809	-94.98	0.6909	0.7651	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_525	-0.796	-94.81	0.6750	0.7460	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_628	-0.812	-95.01	0.6592	0.7270	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_739	-0.786	-94.69	0.6470	0.7124	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_85	-0.796	-94.81	0.6287	0.6904	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_56_962	-0.780	-94.61	0.6177	0.6772	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_07	-0.798	-94.84	0.5994	0.6552	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_174	-0.803	-94.90	0.5835	0.6362	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_282	-0.801	-94.87	0.5762	0.6274	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_399	-0.762	-94.39	0.5579	0.6054	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_507	-0.773	-94.52	0.5554	0.6025	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_614	-0.770	-94.49	0.5347	0.5776	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_723	-0.778	-94.58	0.5261	0.5673	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_831	-0.762	-94.39	0.5188	0.5585	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_57_94	-0.757	-94.33	0.5054	0.5424	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_05	-0.754	-94.29	0.4822	0.5146	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_164	-0.759	-94.36	0.4822	0.5146	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_273	-0.729	-93.98	0.4724	0.5029	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_378	-0.684	-93.41	0.4639	0.4926	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_492	-0.713	-93.78	0.4541	0.4809	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_601	-0.715	-93.81	0.4456	0.4707	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_707	-0.699	-93.61	0.4333	0.4560	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_818	-0.681	-93.38	0.4150	0.4340	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_58_925	-0.699	-93.61	0.4199	0.4399	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_039	-0.653	-93.03	0.4089	0.4267	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_148	-0.681	-93.38	0.4016	0.4179	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_254	-0.679	-93.35	0.3906	0.4047	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_362	-0.679	-93.35	0.3760	0.3872	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_477	-0.648	-92.97	0.3760	0.3872	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_586	-0.671	-93.26	0.3650	0.3740	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_694	-0.603	-92.41	0.3577	0.3652	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_799	-0.596	-92.32	0.3516	0.3579	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_59_914	-0.621	-92.64	0.3467	0.3520	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_02	-0.598	-92.35	0.3394	0.3432	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_126	-0.570	-92.00	0.3259	0.3271	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_236	-0.570	-92.00	0.3210	0.3212	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_351	-0.580	-92.12	0.3186	0.3183	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_456	-0.546	-91.70	0.3137	0.3125	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_568	-0.557	-91.83	0.3076	0.3051	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_68	-0.515	-91.32	0.3052	0.3022	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_787	-0.515	-91.32	0.2869	0.2802	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_00_899	-0.486	-90.95	0.2844	0.2773	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_009	-0.502	-91.15	0.2710	0.2612	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_116	-0.468	-90.73	0.2771	0.2685	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_224	-0.476	-90.83	0.2747	0.2656	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_33	-0.439	-90.38	0.2661	0.2553	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_443	-0.455	-90.57	0.2612	0.2495	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_548	-0.439	-90.38	0.2588	0.2465	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_661	-0.419	-90.12	0.2502	0.2363	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_767	-0.405	-89.95	0.2454	0.2304	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_876	-0.371	-89.53	0.2429	0.2275	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_01_993	-0.392	-89.78	0.2271	0.2084	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_096	-0.369	-89.50	0.2319	0.2143	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_211	-0.359	-89.37	0.2246	0.2055	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_321	-0.343	-89.18	0.2295	0.2114	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_425	-0.345	-89.21	0.2222	0.2026	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_534	-0.338	-89.12	0.2246	0.2055	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_648	-0.311	-88.78	0.2173	0.1967	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_757	-0.293	-88.55	0.2063	0.1835	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_863	-0.297	-88.60	0.2014	0.1777	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_02_977	-0.249	-88.01	0.2014	0.1777	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_083	-0.267	-88.24	0.1965	0.1718	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_19	-0.247	-87.98	0.1929	0.1674	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_3	-0.247	-87.98	0.1904	0.1645	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_411	-0.226	-87.72	0.1855	0.1586	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_52	-0.203	-87.43	0.1831	0.1557	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_628	-0.205	-87.46	0.1831	0.1557	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_744	-0.182	-87.17	0.1746	0.1455	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_847	-0.161	-86.91	0.1599	0.1279	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_03_956	-0.150	-86.78	0.1697	0.1396	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_069	-0.134	-86.58	0.1697	0.1396	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_175	-0.109	-86.26	0.1672	0.1367	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_285	-0.104	-86.20	0.1672	0.1367	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_395	-0.088	-86.00	0.1599	0.1279	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_503	-0.070	-85.78	0.1575	0.1250	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_616	-0.059	-85.64	0.1538	0.1206	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_723	-0.038	-85.38	0.1489	0.1147	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_832	-0.035	-85.35	0.1465	0.1118	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_04_945	-0.017	-85.12	0.1465	0.1118	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_05_05	0.001	-84.89	0.1465	0.1118	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_05_161	0.024	-84.61	0.1355	0.0986	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_05_268	0.029	-84.55	0.1392	0.1030	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_05_384	0.068	-84.06	0.1331	0.0957	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_05_49	0.052	-84.26	0.1331	0.0957	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_05_6	0.094	-83.74	0.1392	0.1030	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_15_00_05_707	0.100	-83.66	0.1306	0.0927	1	1.0	0.50	2	1.0	0.50	waiting...
